next-major $node ./tools/checkingSeatsInGroup
.
.
.
.
. CinemaId: 0000001067 || Cinema Name: Major Cineplex Central Rayong
. On progress branch : 64/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 61210 || Showtimes: 2019-01-17T14:00:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 127973 || Showtimes: 2019-01-19T14:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 127973 || Showtimes: 2019-01-19T14:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 127974 || Showtimes: 2019-01-19T17:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 127974 || Showtimes: 2019-01-19T17:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 127975 || Showtimes: 2019-01-19T20:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 127975 || Showtimes: 2019-01-19T20:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 128016 || Showtimes: 2019-01-20T11:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 128016 || Showtimes: 2019-01-20T11:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 128017 || Showtimes: 2019-01-20T14:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 128017 || Showtimes: 2019-01-20T14:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 128018 || Showtimes: 2019-01-20T17:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 128018 || Showtimes: 2019-01-20T17:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: VIP.Screen || Theatre Number: 9 || SessionId: 128019 || Showtimes: 2019-01-20T20:30:00
.....
.....
..... Theatre Name: VIP.Screen || Screen Number: 9
..... AreaCategoryCode: 0000000031 || Area Description: Ultra Screen (Pair)
..... SessionId: 128019 || Showtimes: 2019-01-20T20:30:00
..... SeatsInGroup : null
.........
.........
......... row: A
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: B
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: C
......... Seat IDs : 8,7,6,5,4,3,2,1
.........
.........
......... row: D
......... Seat IDs : 8,7,6,5,4,3,2,1
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127810 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127811 || Showtimes: 2019-01-17T18:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127812 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127930 || Showtimes: 2019-01-18T12:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127931 || Showtimes: 2019-01-18T15:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127932 || Showtimes: 2019-01-18T18:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127933 || Showtimes: 2019-01-18T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127976 || Showtimes: 2019-01-19T12:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127977 || Showtimes: 2019-01-19T15:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127978 || Showtimes: 2019-01-19T18:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127979 || Showtimes: 2019-01-19T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 128020 || Showtimes: 2019-01-20T12:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 128021 || Showtimes: 2019-01-20T15:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 128022 || Showtimes: 2019-01-20T18:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 128023 || Showtimes: 2019-01-20T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127475 || Showtimes: 2019-01-31T11:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127480 || Showtimes: 2019-01-31T13:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127481 || Showtimes: 2019-01-31T16:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127482 || Showtimes: 2019-01-31T18:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127483 || Showtimes: 2019-01-31T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127489 || Showtimes: 2019-02-01T11:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127490 || Showtimes: 2019-02-01T13:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127491 || Showtimes: 2019-02-01T16:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127492 || Showtimes: 2019-02-01T18:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127493 || Showtimes: 2019-02-01T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127499 || Showtimes: 2019-02-02T11:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127500 || Showtimes: 2019-02-02T13:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127501 || Showtimes: 2019-02-02T16:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127502 || Showtimes: 2019-02-02T18:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127503 || Showtimes: 2019-02-02T21:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127509 || Showtimes: 2019-02-03T11:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127510 || Showtimes: 2019-02-03T13:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127511 || Showtimes: 2019-02-03T16:00:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127512 || Showtimes: 2019-02-03T18:30:00
>>> Theatre Name: 4DX || Theatre Number: 10 || SessionId: 127513 || Showtimes: 2019-02-03T21:00:00
>>> Subtotal SessionIds : 188|| Requests 3986 || Theatres : 16 || Branches : 12
.
.
.
.
. CinemaId: 0000003012 || Cinema Name: EGV Lotus Khonkaen Nonmuang
. On progress branch : 132/154
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70248 || Showtimes: 2019-01-17T13:40:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70249 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70250 || Showtimes: 2019-01-17T18:40:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70251 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70353 || Showtimes: 2019-01-19T11:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70349 || Showtimes: 2019-01-19T13:40:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70350 || Showtimes: 2019-01-19T16:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70351 || Showtimes: 2019-01-19T18:40:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70352 || Showtimes: 2019-01-19T21:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70344 || Showtimes: 2019-01-20T11:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70345 || Showtimes: 2019-01-20T13:40:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70346 || Showtimes: 2019-01-20T16:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70347 || Showtimes: 2019-01-20T18:40:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 70348 || Showtimes: 2019-01-20T21:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 69885 || Showtimes: 2019-01-26T14:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 69886 || Showtimes: 2019-01-26T17:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70253 || Showtimes: 2019-01-17T14:40:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70254 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70255 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70358 || Showtimes: 2019-01-19T11:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70359 || Showtimes: 2019-01-19T14:40:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70360 || Showtimes: 2019-01-19T17:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70361 || Showtimes: 2019-01-19T20:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70362 || Showtimes: 2019-01-20T11:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70363 || Showtimes: 2019-01-20T14:40:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70364 || Showtimes: 2019-01-20T17:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 70365 || Showtimes: 2019-01-20T20:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70257 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70258 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70259 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70260 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70371 || Showtimes: 2019-01-19T11:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70372 || Showtimes: 2019-01-19T13:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70373 || Showtimes: 2019-01-19T16:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70374 || Showtimes: 2019-01-19T18:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70375 || Showtimes: 2019-01-19T21:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70376 || Showtimes: 2019-01-20T11:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70377 || Showtimes: 2019-01-20T13:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70378 || Showtimes: 2019-01-20T16:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70379 || Showtimes: 2019-01-20T18:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 70380 || Showtimes: 2019-01-20T21:00:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70262 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70263 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70264 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70385 || Showtimes: 2019-01-19T11:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70386 || Showtimes: 2019-01-19T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70387 || Showtimes: 2019-01-19T17:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70388 || Showtimes: 2019-01-19T20:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70389 || Showtimes: 2019-01-20T11:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70390 || Showtimes: 2019-01-20T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70391 || Showtimes: 2019-01-20T17:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 70392 || Showtimes: 2019-01-20T20:30:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70266 || Showtimes: 2019-01-17T13:40:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70267 || Showtimes: 2019-01-17T16:20:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70268 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70269 || Showtimes: 2019-01-17T21:40:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70393 || Showtimes: 2019-01-19T11:00:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70394 || Showtimes: 2019-01-19T13:40:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70395 || Showtimes: 2019-01-19T16:20:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70396 || Showtimes: 2019-01-19T19:00:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70397 || Showtimes: 2019-01-19T21:40:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70403 || Showtimes: 2019-01-20T11:00:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70404 || Showtimes: 2019-01-20T13:40:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70405 || Showtimes: 2019-01-20T16:20:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70406 || Showtimes: 2019-01-20T19:00:00
>>> Theatre Name: Theatre5 || Theatre Number: 5 || SessionId: 70407 || Showtimes: 2019-01-20T21:40:00
>>> Subtotal SessionIds : 188|| Requests 4120 || Theatres : 16 || Branches : 12
.
.
.
.
. CinemaId: 0000003013 || Cinema Name: EGV Lotus Mae Sot
. On progress branch : 133/154
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47926 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47927 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47928 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47942 || Showtimes: 2019-01-18T12:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47943 || Showtimes: 2019-01-18T14:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47944 || Showtimes: 2019-01-18T17:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47945 || Showtimes: 2019-01-18T20:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47959 || Showtimes: 2019-01-19T12:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47960 || Showtimes: 2019-01-19T14:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47961 || Showtimes: 2019-01-19T17:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47962 || Showtimes: 2019-01-19T20:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47976 || Showtimes: 2019-01-20T12:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47977 || Showtimes: 2019-01-20T14:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47978 || Showtimes: 2019-01-20T17:30:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 47979 || Showtimes: 2019-01-20T20:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47930 || Showtimes: 2019-01-17T13:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47931 || Showtimes: 2019-01-17T15:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47932 || Showtimes: 2019-01-17T18:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47933 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47946 || Showtimes: 2019-01-18T10:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47947 || Showtimes: 2019-01-18T13:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47948 || Showtimes: 2019-01-18T15:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47949 || Showtimes: 2019-01-18T18:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47950 || Showtimes: 2019-01-18T20:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47963 || Showtimes: 2019-01-19T10:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47964 || Showtimes: 2019-01-19T13:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47965 || Showtimes: 2019-01-19T15:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47966 || Showtimes: 2019-01-19T18:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47967 || Showtimes: 2019-01-19T20:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47980 || Showtimes: 2019-01-20T10:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47981 || Showtimes: 2019-01-20T13:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47982 || Showtimes: 2019-01-20T15:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47983 || Showtimes: 2019-01-20T18:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 47984 || Showtimes: 2019-01-20T20:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47935 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47936 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47937 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47951 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47957 || Showtimes: 2019-01-18T14:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47952 || Showtimes: 2019-01-18T17:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47953 || Showtimes: 2019-01-18T20:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47968 || Showtimes: 2019-01-19T11:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47973 || Showtimes: 2019-01-19T14:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47970 || Showtimes: 2019-01-19T17:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47971 || Showtimes: 2019-01-19T20:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47985 || Showtimes: 2019-01-20T11:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47990 || Showtimes: 2019-01-20T14:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47987 || Showtimes: 2019-01-20T17:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 47988 || Showtimes: 2019-01-20T20:00:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47939 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47940 || Showtimes: 2019-01-17T17:20:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47941 || Showtimes: 2019-01-17T20:10:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47954 || Showtimes: 2019-01-18T11:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47958 || Showtimes: 2019-01-18T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47955 || Showtimes: 2019-01-18T17:20:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47956 || Showtimes: 2019-01-18T20:10:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47972 || Showtimes: 2019-01-19T11:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47969 || Showtimes: 2019-01-19T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47974 || Showtimes: 2019-01-19T17:20:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47975 || Showtimes: 2019-01-19T20:10:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47989 || Showtimes: 2019-01-20T11:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47986 || Showtimes: 2019-01-20T14:30:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47991 || Showtimes: 2019-01-20T17:20:00
>>> Theatre Name: Theatre4 || Theatre Number: 4 || SessionId: 47992 || Showtimes: 2019-01-20T20:10:00
>>> Subtotal SessionIds : 188|| Requests 4250 || Theatres : 16 || Branches : 12
.
.
.
.
. CinemaId: 0000003014 || Cinema Name: EGV Lotus Songkhla
. On progress branch : 134/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 49557 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 49558 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 49559 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 49561 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 49562 || Showtimes: 2019-01-17T15:30:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 49563 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 49648 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 49566 || Showtimes: 2019-01-17T13:40:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 49567 || Showtimes: 2019-01-17T16:20:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 49568 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 49569 || Showtimes: 2019-01-17T21:40:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 49571 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 49572 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 49573 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 49574 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 49575 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 49576 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 49577 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 49578 || Showtimes: 2019-01-17T20:30:00
>>> Subtotal SessionIds : 188|| Requests 4290 || Theatres : 16 || Branches : 12
.
.
.
.
. CinemaId: 0000003015 || Cinema Name: EGV Lotus Nakhonsithammarat
. On progress branch : 135/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 28103 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 28104 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 28105 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 28106 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 28107 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 28108 || Showtimes: 2019-01-17T19:30:00
